date;WorkType;Hours;SystemHours;Quantity;SystemKPI
2019-09-13;217;48;15,583055;1807;115,95929
2019-09-13;214;58,78;44,591388;35179;788,919151
2019-09-13;209;62,94;42,872222;19682;459,085139
2019-09-13;211;73,81;78,328333;6044;77,162372
2019-09-13;213;26,79;0,128611;31;241,036925
2019-09-13;202;14,9;13,679444;1898;138,748329
2019-09-13;210;50,49;42,786111;12440;290,748556
2019-09-13;203;24;23,7975;58974;2478,15947
2019-09-13;215;53,63;45,853888;14451;315,15321
2019-09-13;206;152;56,866388;633;11,131356
2019-09-14;206;9,05;18,756666;169;9,01013
2019-09-14;211;77,26;23,6675;2463;104,066758
2019-09-14;214;34,8;14,997222;33858;2257,61811
2019-09-15;206;91,5;44,1175;703;15,93472
2019-09-16;202;16;14,201388;2948;207,585343
2019-09-16;213;38,73;0,654166;64;97,834495
2019-09-16;215;103,33;77,392222;24763;319,967554
2019-09-16;209;74,32;49,579166;22502;453,859994
2019-09-16;214;51,8;31,631388;49244;1556,808066
2019-09-16;206;232,94;120,416388;1302;10,812482
2019-09-16;217;43,96;7,960555;424;53,262617
2019-09-16;211;90,5;48,440833;4548;93,887733
2019-09-16;210;58,59;49,284444;13133;266,473534
2019-09-16;203;48;26,237222;103742;3954,000922
2019-09-17;209;101,7;85,283055;26989;316,463803
2019-09-17;217;50,9;0,741388;131;176,695603
2019-09-17;210;97,39;85,190277;23269;273,141499
2019-09-17;211;89,27;45,541666;7401;162,510523
2019-09-17;213;32,95;0,256111;32;124,945824
2019-09-17;203;48;26,660833;93767;3517,031894
2019-09-17;206;217,8;112,362777;1183;10,528398
2019-09-17;202;16;14,278611;3410;238,818747
2019-09-17;215;88,23;54,733333;18604;339,902559
2019-09-17;214;63,27;33,393888;31119;931,877114
2019-09-18;210;45,06;48,236388;12278;254,53813
2019-09-18;203;48;27,663333;28374;1025,689854
2019-09-18;211;145,79;27,172777;7703;283,482251
2019-09-18;215;69,23;62,288333;18364;294,822466
2019-09-18;213;27,53;0,220277;38;172,510067
2019-09-18;209;102,94;48,281944;15331;317,53071
2019-09-18;214;62,35;28,313888;33964;1199,552671
2019-09-18;206;227,77;139,503888;1315;9,426261
2019-09-18;202;16;12,764166;3392;265,743958
2019-09-19;203;39;22,656111;46275;2042,495289
2019-09-19;213;44,09;0,065277;18;275,747966
2019-09-19;217;48;8,992777;249;27,688888
2019-09-19;210;40,68;37,452777;9845;262,864353
2019-09-19;215;63,73;48,791944;18367;376,435093
2019-09-19;209;60,56;37,491666;11648;310,682379
2019-09-19;214;58,73;28,355;34173;1205,18427
2019-09-19;211;127,04;46,557777;5440;116,844066
2019-09-19;202;16;13,785277;2399;174,026245
2019-09-19;206;223,58;99,448611;1005;10,105722
2019-09-20;217;46,7;5,798055;407;70,195953
2019-09-20;215;49,64;39,242777;12533;319,370874
2019-09-20;211;102,16;33,724166;5963;176,816826
2019-09-20;203;50,03;28,799444;103488;3593,402705
2019-09-20;213;32,14;0,101666;22;216,394862
2019-09-20;209;80,45;39,343611;18460;469,199433
2019-09-20;210;51,56;38,886388;12806;329,31832
2019-09-20;214;49,09;31,818611;76432;2402,11617
2019-09-20;202;16;14,338055;3127;218,090947
2019-09-20;206;145,95;52,925555;718;13,566225
2019-09-22;206;92,3;46,086944;588;12,758494
2019-09-23;215;91,07;65,991111;22479;340,636786
2019-09-23;211;86,27;35,307222;7311;207,068117
2019-09-23;203;46,33;27,018611;139335;5157,000853
2019-09-23;217;61;14,280833;2857;200,058357
2019-09-23;213;24,15;0,284444;57;200,390938
2019-09-23;209;77,35;51,578333;22820;442,433841
2019-09-23;214;63,82;38,640277;157951;4087,729495
2019-09-23;202;13,5;10,933333;2281;208,628055
2019-09-23;206;230,57;111,159722;1242;11,173112
2019-09-23;210;56,36;51,453888;15923;309,461551
2019-09-24;210;75,4;68,311388;19066;279,104268
2019-09-24;214;63,72;61,274722;78569;1282,241639
2019-09-24;206;214,92;137,715555;1186;8,611954
2019-09-24;209;93,43;68,343055;21134;309,234054
2019-09-24;215;52,91;50,518888;16308;322,809955
2019-09-24;211;117,99;56,658055;8918;157,40039
2019-09-24;213;48,04;0,132222;31;234,454176
2019-09-24;217;56,78;13,147222;667;50,733151
2019-09-24;202;16;15,295833;2477;161,939529
2019-09-24;203;48;27,288611;141701;5192,679099
2019-09-25;202;13,5;14,5625;2057;141,253218
2019-09-25;203;56,3;29,125;83032;2850,88412
2019-09-25;214;83,4;46,395555;110319;2377,792441
2019-09-25;206;241,48;110,363055;1194;10,818838
2019-09-25;209;70,61;45,616111;18797;412,069323
2019-09-25;211;92,24;46,389166;7953;171,440892
2019-09-25;217;55,6;12,518333;1368;109,279725
2019-09-25;215;83,13;57,29;22013;384,238086
2019-09-25;213;27,75;0,174166;37;212,441005
2019-09-25;210;53,27;45,115277;13476;298,701479
2019-09-26;203;40;28,908333;105760;3658,460693
2019-09-26;217;54,5;17,800277;2691;151,177422
2019-09-26;211;69,07;50,511111;4664;92,336119
2019-09-26;213;43,74;0,251111;43;171,239014
2019-09-26;206;274,52;125,404166;1280;10,206997
2019-09-26;215;70,21;52,902222;14730;278,43821
2019-09-26;209;60,11;36,648333;13755;375,324029
2019-09-26;202;13,7;13,379444;1740;130,050247
2019-09-26;210;44,49;36,633055;10904;297,654672
2019-09-26;214;69,81;50,386111;45310;899,255749
2019-09-27;209;57,78;39,402777;14163;359,44167
2019-09-27;203;23,7;27,92;34244;1226,504297
2019-09-27;215;87,83;62,5975;18939;302,552018
2019-09-27;211;89,34;32,313888;7634;236,245171
2019-09-27;213;27,08;0,128333;32;249,351297
2019-09-27;210;55,89;39,320555;10123;257,448044
2019-09-27;214;60,39;36,249166;78716;2171,525822
2019-09-27;206;191,73;70,458055;746;10,58786
2019-09-27;202;15,4;12,959166;2028;156,491552
2019-09-27;217;48;8,529444;380;44,551555
2019-09-29;206;76,8;30,875;483;15,643725
2019-09-30;206;206,1;110,011388;1268;11,526079
2019-09-30;209;73,63;43,909166;18139;413,102813
2019-09-30;213;52,7;0,163055;46;282,113397
2019-09-30;214;34,06;27,7;87230;3149,097472
2019-09-30;215;83,92;69,45;24429;351,74946
2019-09-30;211;52,59;30,504166;3563;116,803717
2019-09-30;217;40;7,812777;559;71,549463
2019-09-30;202;16;14,300555;2645;184,957856
2019-09-30;203;41,1;29,285833;44194;1509,057297
2019-09-30;210;52,01;43,797222;14798;337,87531
2019-10-01;209;96,76;75,004722;23665;315,513468
2019-10-01;215;105,43;59,650277;19019;318,841771
2019-10-01;211;114,24;39,4775;7318;185,371414
2019-10-01;213;42,19;0,206388;33;159,893017
2019-10-01;202;13,3;13,970833;1997;142,940653
2019-10-01;214;56,35;28,105833;45137;1605,965565
2019-10-01;203;42,05;28,9425;79057;2731,519391
2019-10-01;210;89,9;74,949444;21076;281,202886
2019-10-01;217;56;9,202777;1036;112,574715
2019-10-01;206;228,56;93,675555;996;10,632443
2019-10-02;217;47,4;14,198055;895;63,036803
2019-10-02;206;241,53;112,956944;1188;10,517282
2019-10-02;203;32;26,1775;42729;1632,279629
2019-10-02;202;16;15,170277;2749;181,209611
2019-10-02;209;57,67;54,348055;18554;341,392162
2019-10-02;215;60,48;44,875555;16083;358,39111
2019-10-02;213;30,52;0,164444;33;200,676218
2019-10-02;210;70,55;54,298611;15690;288,957667
2019-10-02;211;80,54;29,386388;5342;181,784845
2019-10-02;214;53,71;29,244166;21961;750,953198
2019-10-03;215;49,85;31,751388;10852;341,780334
2019-10-03;202;16;11,671944;1852;158,671083
2019-10-03;203;49;28,272222;58888;2082,892529
2019-10-03;210;33,59;25,665;11856;461,952074
2019-10-03;213;32,1;0,258333;35;135,484046
2019-10-03;211;75,38;22,910555;5429;236,965014
2019-10-03;206;214,02;106,602222;869;8,1518
2019-10-03;209;70,48;25,686388;13596;529,307585
2019-10-03;214;56,28;36,854166;49281;1337,189396
2019-10-03;217;56;15,273888;611;40,002912
2019-10-04;202;16;11,646944;2165;185,88567
2019-10-04;210;27,13;38,5925;12304;318,818423
2019-10-04;206;138,72;52,859444;559;10,575215
2019-10-04;213;22,51;0,2275;35;153,846154
2019-10-04;214;50,78;35,711388;34669;970,810767
2019-10-04;215;22,1;27,435277;14930;544,189876
2019-10-04;217;34,9;14,829722;31035;2092,756694
2019-10-04;203;40;20,484722;38513;1880,084093
2019-10-04;211;98,92;124,092777;6801;54,805768
2019-10-04;209;65,59;38,648055;15100;390,705301
2019-10-05;206;11,68;0,151944;5;32,90686
2019-10-05;211;9,1;2,430277;72;29,626252
2019-10-06;206;94,05;58,107222;575;9,8955
2019-10-07;215;35,46;3,914444;1496;382,174326
2019-10-07;217;88;15,5275;10452;673,12832
2019-10-07;203;48;24,671388;55132;2234,653356
2019-10-07;211;106,57;94,622222;10092;106,655707
2019-10-07;214;55,16;34,713055;27267;785,496983
2019-10-07;209;123,51;51,864722;21506;414,655649
2019-10-07;210;91,94;51,785277;17291;333,897991
2019-10-07;206;262,6;111,918888;1201;10,730986
2019-10-07;213;23,1;0,295277;75;253,998788
2019-10-07;202;16;13,388888;1558;116,365152
2019-10-08;203;48,4;26,215277;118984;4538,727551
2019-10-08;206;243,6;113,7875;1087;9,552895
2019-10-08;210;78,21;65,364722;20719;316,975263
2019-10-08;211;110,78;90,081944;9996;110,965633
2019-10-08;213;38,85;0,248333;47;189,261999
2019-10-08;215;64,72;51,011944;22387;438,858005
2019-10-08;214;62,67;42,182777;29406;697,109154
2019-10-08;217;86,3;11,549722;6032;522,263652
2019-10-08;209;80,06;65,4775;29803;455,163987
2019-10-08;202;8;8,054722;1140;141,531886
2019-10-09;217;73,3;12,0325;2147;178,433409
2019-10-09;210;56,28;40,219722;13371;332,448841
2019-10-09;211;142,24;32,4725;10448;321,749172
2019-10-09;213;22,03;0,121111;32;264,220426
2019-10-09;203;47,6;25,277222;59306;2346,223014
2019-10-09;214;56,8;22,753888;32518;1429,118399
2019-10-09;209;74,57;40,275277;18784;466,390336
2019-10-09;202;16;15,268888;2929;191,827983
2019-10-09;206;237,9;133,606944;1133;8,480098
2019-10-09;215;67,9;53,267222;19978;375,05241
2019-10-10;202;16;13,988055;2315;165,498348
2019-10-10;217;80;22,811388;2320;101,703587
2019-10-10;210;45,17;33,873055;10662;314,76346
2019-10-10;206;204,72;114,320277;806;7,050368
2019-10-10;203;48,3;22,629166;114744;5070,624343
2019-10-10;211;145,21;31,947777;7518;235,321537
2019-10-10;209;61,64;34,13;13975;409,463814
2019-10-10;215;43,78;36,754444;13075;355,739295
2019-10-10;214;51,85;26,048611;29161;1119,483875
2019-10-10;213;31,62;0,092222;26;281,92839
2019-10-11;203;47,2;25,655833;82780;3226,556705
2019-10-11;215;42,65;26,740555;11853;443,259311
2019-10-11;213;18,41;0,733611;27;36,804246
2019-10-11;206;132,4;51,878888;519;10,004069
2019-10-11;217;62,3;20,076944;1797;89,505653
2019-10-11;214;37,95;20,279722;32019;1578,867797
2019-10-11;211;162,88;64,339444;28691;445,931736
2019-10-11;210;51,79;33,695277;9747;289,269027
2019-10-11;202;16;14,038333;2212;157,568566
2019-10-11;209;75,88;33,774444;17975;532,207132
2019-10-13;211;62,78;2,504166;403;160,931823
2019-10-13;206;76;37,373333;497;13,298252
2019-10-14;202;16;14,128055;2466;174,546319
2019-10-14;203;46,98;24,108888;120511;4998,612959
2019-10-14;206;226,1;81,63;1058;12,960921
2019-10-14;217;54;30,568333;7373;241,19732
2019-10-14;213;20,28;0,198055;62;313,044356
2019-10-14;214;49,68;26,645555;30171;1132,308934
2019-10-14;209;83,26;42,696111;21150;495,361275
2019-10-14;215;53,2;42,489166;16619;391,135001
2019-10-14;211;140,12;72,4375;10344;142,798964
2019-10-14;210;57,74;42,653611;16199;379,780272
2019-10-15;209;95,48;77,1475;33108;429,151949
2019-10-15;210;103,13;77,081388;28091;364,43298
2019-10-15;213;32,02;0,223611;38;169,937973
2019-10-15;211;109,01;55,903888;10010;179,057313
2019-10-15;215;38;31,771388;12645;397,999608
2019-10-15;203;35,68;22,639722;104906;4633,714141
2019-10-15;206;236,97;119,303888;1137;9,530285
2019-10-15;217;37,3;28,155555;4905;174,210737
2019-10-15;214;49,45;33,661944;22599;671,351601
2019-10-15;202;16;14,595;2144;146,899623
2019-10-16;206;254,32;128,163611;1058;8,255073
2019-10-16;214;61,52;40,374722;30654;759,237425
2019-10-16;215;44,99;32,674722;10679;326,82757
2019-10-16;213;20,37;0,221944;36;162,203078
2019-10-16;203;40;26,985833;73346;2717,944634
2019-10-16;217;40;21,249166;6695;315,071189
2019-10-16;202;8;15,724166;2110;134,188356
2019-10-16;211;126,13;35,478888;9903;279,123742
2019-10-16;209;84,96;51,945;14763;284,204447
2019-10-16;210;51,47;51,945;14763;284,204447
2019-10-17;214;46,62;24,041666;19550;813,171599
2019-10-17;215;50,05;38,445833;14958;389,066872
2019-10-17;213;31,33;0,101388;25;246,577504
2019-10-17;209;83,65;45,109722;23412;519,001203
2019-10-17;202;8,6;7,530555;2028;269,30286
2019-10-17;217;46,8;36,791388;10420;283,218453
2019-10-17;210;52,22;45,05;17071;378,934517
2019-10-17;203;48;23,801111;55397;2327,496392
2019-10-17;206;256,1;96,405277;818;8,485013
2019-10-17;211;138,92;27,471388;7339;267,15068
2019-10-18;213;19,92;0,108611;26;239,386434
2019-10-18;210;52,05;38,045;10955;287,948482
2019-10-18;217;38,6;33,587777;10312;307,016448
2019-10-18;202;8;6,823333;1842;269,956046
2019-10-18;203;39,7;42,145277;100862;2393,198174
2019-10-18;206;146,72;49,772777;507;10,186291
2019-10-18;209;65,54;38,164166;14724;385,806937
2019-10-18;215;51,16;32,422777;12667;390,682142
2019-10-18;214;39,6;31,816944;18651;586,19709
2019-10-18;211;89,06;24,18;6070;251,033912
2019-10-20;206;76;20,104722;476;23,67603
2019-10-21;211;100,04;61,473333;5422;88,200846
2019-10-21;217;56;27,975555;10644;380,475025
2019-10-21;202;14,3;13,371944;2375;177,610675
2019-10-21;206;256,4;80,179166;1100;13,719275
2019-10-21;214;56,4;36,4;21743;597,335164
2019-10-21;210;70,12;50,778333;17632;347,234715
2019-10-21;213;21,88;0,272777;63;230,957889
2019-10-21;209;94,37;50,840833;20185;397,023392
2019-10-21;203;45,8;28,650277;76388;2666,22204
2019-10-21;215;63,78;42,653055;15633;366,515364
2019-10-22;217;71,7;25,848055;10787;417,323469
2019-10-22;214;61,3;41,900833;35924;857,357656
2019-10-22;210;93,2;77,752777;21828;280,735953
2019-10-22;209;112,1;77,775;23986;308,402442
2019-10-22;213;26,65;0,220277;37;167,970328
2019-10-22;211;100,43;48,763055;10000;205,073287
2019-10-22;215;44,88;29,208055;11861;406,086608
2019-10-22;202;16;14,138055;3638;257,319694
2019-10-22;203;64,4;39,284722;134482;3423,264647
2019-10-22;206;219,1;117,438333;1090;9,281467
2019-10-23;217;65,05;15,676388;7143;455,653432
2019-10-23;213;21,94;0,2025;30;148,148148
2019-10-23;214;50,03;35,708055;28580;800,379634
2019-10-23;209;91,09;40,299166;15172;376,484218
2019-10-23;203;40;21,11;79790;3779,725248
2019-10-23;206;236,22;108,580277;1183;10,895165
2019-10-23;211;133,54;44,627222;8792;197,009798
2019-10-23;202;14,8;13,545277;3726;275,077431
2019-10-23;215;55,12;45,415833;11841;260,724051
2019-10-23;210;55,28;40,260277;11880;295,079936
2019-10-24;210;40,82;32,255833;11052;342,635702
2019-10-24;211;126;56,748611;12463;219,61771
2019-10-24;214;49,96;29,741388;34368;1155,561401
2019-10-24;213;24,38;0,064166;6;93,507465
2019-10-24;209;59,88;32,3875;12211;377,028174
2019-10-24;202;16;13,231666;3140;237,309496
2019-10-24;206;214,65;122,049444;1044;8,55391
2019-10-24;217;80;27,341944;9631;352,242693
2019-10-24;203;44,6;21,905;46860;2139,237616
2019-10-24;215;43,24;35,531388;13209;371,755812
2019-10-25;211;110,67;30,426388;13281;436,496109
2019-10-25;206;152,2;48,355;438;9,058008
2019-10-25;214;28,04;14,587777;14180;972,046666
2019-10-25;213;16,46;0,001111;2;1800,180018
2019-10-25;215;50,13;35,285;9847;279,070426
2019-10-25;210;40,68;30,677777;12115;394,911274
2019-10-25;209;75,84;30,711944;14671;477,696885
2019-10-25;202;15,5;14,601944;1794;122,860353
2019-10-25;203;48,2;27,153888;62739;2310,497855
2019-10-25;217;64;29,998333;8038;267,948222
2019-10-27;206;84;54,703611;561;10,255265
2019-10-27;211;63,01;3,000833;3078;1025,715193
2019-10-27;214;8,4;1,037777;5323;5129,232966
2019-10-28;211;104,72;35,940555;7364;204,893886
2019-10-28;206;222,7;108,881388;1076;9,882313
2019-10-28;217;57,18;17,46;2238;128,178694
2019-10-28;210;60,15;48,786666;17253;353,64171
2019-10-28;215;63,94;52,462777;15778;300,746565
2019-10-28;214;45,3;20,743055;21243;1024,101801
2019-10-28;202;14,82;11,887222;2201;185,156801
2019-10-28;203;40,2;24,778333;104671;4224,295476
2019-10-28;213;28,2;0,988055;64;64,773722
2019-10-28;209;96,67;48,816944;21251;435,320162
2019-10-29;209;79,18;65,243611;22445;344,018359
2019-10-29;215;38,83;32,868055;12860;391,261363
2019-10-29;203;48;30,685277;130444;4251,028921
2019-10-29;206;263,43;122,170555;1148;9,3967
2019-10-29;213;17,49;0,246388;66;267,870188
2019-10-29;210;79,97;65,209166;20848;319,709655
2019-10-29;211;144,33;38,098611;8952;234,969196
2019-10-29;214;52,62;24,290833;39616;1630,903312
2019-10-29;202;16;15,412777;3086;200,223489
2019-10-29;217;40,07;27,651388;5430;196,373505
2019-10-30;202;18,58;15,496111;2855;184,239774
2019-10-30;214;44,43;20,4725;22462;1097,179142
2019-10-30;203;35,4;28,225;54056;1915,181576
2019-10-30;206;272,07;99,832777;1019;10,207069
2019-10-30;209;80,14;44,175555;17543;397,120081
2019-10-30;210;56,67;43,955277;15393;350,19686
2019-10-30;217;40;22,756944;7479;328,646939
2019-10-30;211;94,57;30,721944;10584;344,509449
2019-10-30;215;53,07;31,689444;13202;416,605605
2019-10-30;213;16,5;0,818055;48;58,675761
2019-10-31;210;56,65;40,788333;15350;376,333104
2019-10-31;209;77,35;40,829444;18336;449,087673
2019-10-31;215;29,51;28,541388;15748;551,760131
2019-10-31;211;99,22;28,511944;6116;214,506594
2019-10-31;213;35,52;0,137777;25;181,452637
2019-10-31;214;31,31;24,08;22666;941,279069
2019-10-31;202;16;14,522777;2965;204,162055
2019-10-31;217;48;25,377777;4253;167,58757
2019-10-31;206;253,63;109,706944;914;8,331287
2019-10-31;203;46,7;20,171111;35939;1781,70652
2019-11-01;213;16,97;0,058333;14;240,001371
2019-11-01;206;167,5;51,768055;505;9,755051
2019-11-01;202;12,7;11,061388;2928;264,704574
2019-11-01;209;88,34;75,170277;32180;428,094737
2019-11-01;214;47,05;31,279166;16859;538,984958
2019-11-01;215;35,51;29,849444;12054;403,826617
2019-11-01;211;74;26,166666;10595;404,904468
2019-11-01;210;90,17;75,151666;29738;395,706463
2019-11-01;203;55,7;19,702777;58753;2981,965435
2019-11-01;217;48;18,759166;6701;357,212042
2019-11-03;206;76;40,710277;476;11,692379
2019-11-04;202;16;14,985833;2447;163,287552
2019-11-04;213;24,43;0,275277;49;178,002521
2019-11-04;217;47;18,5275;6276;338,739711
2019-11-04;209;113,9;56,085277;20407;363,856632
2019-11-04;203;56,2;29,269444;71565;2445,04132
2019-11-04;206;289,31;83,008333;1076;12,962554
2019-11-04;214;51,99;26,719166;16523;618,39505
2019-11-04;210;59,11;56,0525;15088;269,176218
2019-11-04;211;68,78;35,452777;7020;198,009876
2019-11-04;215;64,47;45,673611;16915;370,345143
2019-11-05;215;45,02;35,006111;14439;412,470839
2019-11-05;213;31,7;0,441111;77;174,559238
2019-11-05;206;278,35;116,406944;1112;9,552695
2019-11-05;202;16;12,453333;2493;200,187371
2019-11-05;211;86,24;40,531944;6778;167,226126
2019-11-05;203;64;33,999722;121183;3564,235025
2019-11-05;214;58,98;32,9075;34261;1041,130441
2019-11-05;209;130,32;88,562777;31451;355,126623
2019-11-05;210;97,1;88,515555;24236;273,804982
2019-11-05;217;48,5;6,385555;22368;3502,906168
2019-11-06;203;44,3;26,151388;50769;1941,350111
2019-11-06;206;265,7;128,079444;1145;8,939764
2019-11-06;217;42,92;16,0425;1937;120,741779
2019-11-06;209;127,91;54,709166;19031;347,857614
2019-11-06;202;16;15,983333;2525;157,977062
2019-11-06;214;42,27;27,436111;74144;2702,423823
2019-11-06;210;66,59;54,686388;17181;314,173245
2019-11-06;215;40;36,230833;16057;443,186056
2019-11-06;213;21,65;0,194722;41;210,556588
2019-11-06;211;107,42;54,421111;17005;312,470651
2019-11-07;209;49,49;36,459722;11324;310,589312
2019-11-07;210;43,54;36,445555;10269;281,762755
2019-11-07;206;257,96;117,664722;926;7,869818
2019-11-07;202;16;12,269722;1859;151,511175
2019-11-07;203;39,28;27,239444;49251;1808,076552
2019-11-07;211;83,07;16,498888;7318;443,545043
2019-11-07;213;25,19;0,260833;39;149,520958
2019-11-07;215;45,05;29,925;11564;386,432748
2019-11-07;214;52,38;29,785;31207;1047,742152
2019-11-07;217;58,7;12,013611;5414;450,65551
2019-11-08;202;8;7,007777;1804;257,428282
2019-11-08;209;60,38;35,659722;13490;378,297957
2019-11-08;210;43,59;35,561111;11525;324,089986
2019-11-08;213;18,15;0,130833;32;244,58661
2019-11-08;211;110,12;34,861388;11104;318,518585
2019-11-08;206;140,55;61,486666;476;7,741516
2019-11-08;203;45,4;19,431388;56093;2886,721216
2019-11-08;214;34,73;19,395;40874;2107,450373
2019-11-08;215;31,56;27,979444;10210;364,910753
2019-11-10;206;76,3;31,815277;559;17,570175
2019-11-11;206;274,7;112,430833;1197;10,646546
2019-11-11;217;70,87;5,520277;503;91,118615
2019-11-11;214;55,49;35,461944;40824;1151,205923
2019-11-11;209;74,41;66,108333;24091;364,416994
2019-11-11;215;79,01;60,265833;22710;376,830433
2019-11-11;211;129,08;137,869722;7656;55,530684
2019-11-11;213;35,4;0,789444;81;102,603858
